WigleWifi-1.4,appRelease=2.80,model=PPA-LX2,release=10,device=HWPPA-H,display=PPAH-L22 10.1.1.283(C636E5R2P1),board=PPAH,brand=HUAWEI
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
ba:0b:37:bd:f4:9b,Redmi A5,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][V][PMFC][ESS],2025-12-31 13:53:14,6,-65,10.13289220493017,124.83834796236125,72.92977603618056,4.900000095367432,WIFI
d2:6e:c7:6a:4f:d9,XS Maxx,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],2025-12-31 13:53:14,1,-70,10.13289220493017,124.83834796236125,72.92977603618056,4.900000095367432,WIFI
4b:c4:0e:b1:0a:00,,Uncategorized;10,2025-12-31 13:53:14,7936,-91,10.13289220493017,124.83834796236125,72.92977603618056,4.900000095367432,BT
7c:7f:d3:e1:90:8d,,Misc,2025-12-31 13:53:15,7936,-72,10.132892226687972,124.83834806258824,72.92977603618056,4.900000095367432,BLE
43:a9:06:55:87:04,,Uncategorized;10,2025-12-31 13:53:15,7936,-98,10.132892226687972,124.83834806258824,72.92977603618056,4.900000095367432,BT
76:f7:c0:a7:76:d8,,Uncategorized;10,2025-12-31 13:53:15,7936,-84,10.132892226687972,124.83834806258824,72.92977603618056,4.900000095367432,BT
4a:51:25:a9:f5:b4,,Uncategorized;10,2025-12-31 13:53:15,7936,-86,10.132892226687972,124.83834806258824,72.92977603618056,4.900000095367432,BT
60:bb:02:c3:ba:d8,,Uncategorized;10,2025-12-31 13:53:16,7936,-98,10.132892796983493,124.83834823907154,72.77254350483418,9.47227954864502,BT
dc:e1:a6:a6:77:f9,,Misc,2025-12-31 13:53:32,0,-86,10.132893113343293,124.83835009356059,72.37053545378149,10.390979766845703,BLE
74:da:84:7d:8a:9b,,Uncategorized;10,2025-12-31 13:53:38,7936,-85,10.132894487691274,124.83835448131488,72.37053545378149,4.900000095367432,BT
69:8e:1e:04:d4:ac,,Misc,2025-12-31 13:53:38,7936,-79,10.132894487691274,124.83835448131488,72.37053545378149,4.900000095367432,BLE
5a:02:13:28:55:6d,,Uncategorized;10,2025-12-31 13:53:38,7936,-84,10.132894487691274,124.83835448131488,72.37053545378149,4.900000095367432,BT
61:31:b2:c4:13:04,,Uncategorized;10,2025-12-31 13:53:38,7936,-80,10.132894487691274,124.83835448131488,72.37053545378149,4.900000095367432,BT
4e:3c:2b:f3:74:b4,,Uncategorized;10,2025-12-31 13:53:39,7936,-95,10.132894502008984,124.83835452702571,72.37053545378149,4.900000095367432,BT
13:03:06:21:07:3b,HAYLOU Solar Plus,Uncategorized;10,2025-12-31 13:53:45,7936,-92,10.132892675606477,124.83835403172071,72.5922852633521,4.900000095367432,BT
7a:c2:4a:d6:26:c7,,Misc,2025-12-31 13:53:45,7936,-80,10.132892675606477,124.83835403172071,72.5922852633521,4.900000095367432,BLE
79:36:eb:2c:b7:ed,,Misc,2025-12-31 13:53:47,0,-84,10.13289112001357,124.83835357016153,72.5922852633521,4.900000095367432,BLE
5a:02:13:28:55:6d,,Uncategorized;10,2025-12-31 13:54:12,7936,-78,10.132891736408801,124.83835616458768,72.74197288230062,8.02535629272461,BT
17:62:75:55:1a:ef,,Uncategorized;10,2025-12-31 13:54:12,7936,-90,10.132891736408801,124.83835616458768,72.74197288230062,8.02535629272461,BT
63:f8:28:cb:2e:ff,,Uncategorized;10,2025-12-31 13:54:13,7936,-83,10.132892355662694,124.83835597270277,72.74197288230062,4.900000095367432,BT
46:28:0a:f3:b5:47,,Uncategorized;10,2025-12-31 13:54:13,7936,-97,10.132892355662694,124.83835597270277,72.74197288230062,4.900000095367432,BT
5a:02:13:28:55:6d,,Uncategorized;10,2025-12-31 13:54:20,7936,-66,10.132892958062266,124.83835578604042,72.74197288230062,4.900000095367432,BT
51:ca:a6:bf:35:0d,,Uncategorized;10,2025-12-31 13:54:21,7936,-83,10.1328929636495,124.83835578430914,72.74197288230062,4.900000095367432,BT
f8:c4:3d:ee:6e:69,,Misc,2025-12-31 13:54:22,0,-79,10.132892966699206,124.83835578336415,72.74197288230062,4.900000095367432,BLE
2c:82:eb:75:f4:09,,Misc,2025-12-31 13:54:22,0,-98,10.132892966699206,124.83835578336415,72.74197288230062,4.900000095367432,BLE
fd:ba:d1:ee:26:20,,Misc,2025-12-31 13:54:22,0,-100,10.132892966699206,124.83835578336415,72.74197288230062,4.900000095367432,BLE
17:62:75:55:1a:ef,,Uncategorized;10,2025-12-31 13:54:32,7936,-82,10.132892970371735,124.83835578222616,72.74197288230062,4.900000095367432,BT
65:c1:86:8b:07:47,,Uncategorized;10,2025-12-31 13:54:32,7936,-90,10.132892970371735,124.83835578222616,72.74197288230062,4.900000095367432,BT
54:e1:f0:e8:a7:fe,,Uncategorized;10,2025-12-31 13:54:32,7936,-72,10.132892970371735,124.83835578222616,72.74197288230062,4.900000095367432,BT
6a:86:67:f5:b3:df,,Uncategorized;10,2025-12-31 13:54:32,7936,-99,10.132892970371735,124.83835578222616,72.74197288230062,4.900000095367432,BT
73:ba:d8:87:4c:22,,Uncategorized;10,2025-12-31 13:54:33,7936,-82,10.132892970375742,124.83835578222492,72.74197288230062,4.900000095367432,BT
58:24:9b:c7:90:cf,,Uncategorized;10,2025-12-31 13:54:33,7936,-98,10.132892970375742,124.83835578222492,72.74197288230062,4.900000095367432,BT
56:9e:c1:c6:bd:9a,,Uncategorized;10,2025-12-31 13:54:33,7936,-85,10.132892970375742,124.83835578222492,72.74197288230062,4.900000095367432,BT
5e:39:98:26:aa:5c,,Uncategorized;10,2025-12-31 13:54:33,7936,-100,10.132892970375742,124.83835578222492,72.74197288230062,4.900000095367432,BT
6f:4e:f8:71:0d:da,,Uncategorized;10,2025-12-31 13:54:33,7936,-90,10.132892970375742,124.83835578222492,72.74197288230062,4.900000095367432,BT
fa:c2:76:9c:b3:20,,Misc,2025-12-31 13:54:37,0,-92,10.132899276868462,124.83835620726973,71.54725241754204,7.870122909545898,BLE
a4:e2:87:2e:85:13,Redmi A2+,Smartphone;10,2025-12-31 13:54:38,524,-97,10.13290039916662,124.83835562259814,71.54725241754204,4.900000095367432,BT
a4:e2:87:2e:85:13,Redmi A2+,Smartphone;10,2025-12-31 13:54:39,524,-90,10.13290107168418,124.83835672429106,71.3044488588348,4.900000095367432,BT
13:03:06:21:07:3b,HAYLOU Solar Plus,Uncategorized;10,2025-12-31 13:54:39,7936,-86,10.13290107168418,124.83835672429106,71.3044488588348,4.900000095367432,BT
64:4e:2d:5a:75:ce,,Uncategorized;10,2025-12-31 13:54:39,7936,-92,10.13290107168418,124.83835672429106,71.3044488588348,4.900000095367432,BT
6f:4e:f8:71:0d:da,,Uncategorized;10,2025-12-31 13:54:40,7936,-84,10.13290142157856,124.83835729747484,71.3044488588348,4.900000095367432,BT
54:e1:f0:e8:a7:fe,,Uncategorized;10,2025-12-31 13:54:40,7936,-65,10.13290142157856,124.83835729747484,71.3044488588348,4.900000095367432,BT
58:24:9b:c7:90:cf,,Uncategorized;10,2025-12-31 13:54:40,7936,-91,10.13290142157856,124.83835729747484,71.3044488588348,4.900000095367432,BT
7c:7f:d3:e1:90:8d,,Misc,2025-12-31 13:54:40,7936,-67,10.13290142157856,124.83835729747484,71.3044488588348,4.900000095367432,BLE
41:42:d4:49:2b:69,Watch ,Uncategorized;10,2025-12-31 13:54:40,7936,-96,10.13290142157856,124.83835729747484,71.3044488588348,4.900000095367432,BT
71:b5:db:8b:b6:78,,Uncategorized;10,2025-12-31 13:54:40,7936,-94,10.13290142157856,124.83835729747484,71.3044488588348,4.900000095367432,BT
17:62:75:55:1a:ef,,Uncategorized;10,2025-12-31 13:54:40,7936,-76,10.13290142157856,124.83835729747484,71.3044488588348,4.900000095367432,BT
8c:ce:fd:7d:a6:4e,Xiaomi Band 8 Active A64E,Uncategorized;10,2025-12-31 13:54:42,7936,-92,10.132901712904848,124.83835777471458,71.3044488588348,4.900000095367432,BT
52:4d:53:8f:e7:21,,Uncategorized;10,2025-12-31 13:55:07,7936,-95,10.1328968203155,124.83836561257951,70.38474113121629,4.900000095367432,BT
44:7e:a9:b9:e2:fa,,Uncategorized;10,2025-12-31 13:55:07,7936,-96,10.1328968203155,124.83836561257951,70.38474113121629,4.900000095367432,BT
41:42:d4:49:2b:69,Watch ,Uncategorized;10,2025-12-31 13:55:08,7936,-68,10.132896819973956,124.83836563347731,70.38474113121629,4.900000095367432,BT
17:62:75:55:1a:ef,,Uncategorized;10,2025-12-31 13:55:08,7936,-71,10.132896819973956,124.83836563347731,70.38474113121629,4.900000095367432,BT
6c:12:66:b8:5a:a2,,Uncategorized;10,2025-12-31 13:55:08,7936,-98,10.132896819973956,124.83836563347731,70.38474113121629,4.900000095367432,BT
41:6e:87:a1:92:1d,,Misc,2025-12-31 13:55:12,0,-94,10.132896819614682,124.83836565545987,70.38474113121629,4.900000095367432,BLE
6f:63:bc:ea:ff:06,,Uncategorized;10,2025-12-31 13:55:15,7936,-101,10.132896819569886,124.83836565820077,70.38474113121629,4.900000095367432,BT
40:63:13:e1:68:50,,Uncategorized;10,2025-12-31 13:55:15,7936,-98,10.132896819569886,124.83836565820077,70.38474113121629,4.900000095367432,BT
71:b5:db:8b:b6:78,,Uncategorized;10,2025-12-31 13:55:15,7936,-86,10.132896819569886,124.83836565820077,70.38474113121629,4.900000095367432,BT
58:24:9b:c7:90:cf,,Uncategorized;10,2025-12-31 13:55:15,7936,-76,10.132896819569886,124.83836565820077,70.38474113121629,4.900000095367432,BT
5f:15:33:20:ea:f2,,Uncategorized;10,2025-12-31 13:55:27,7936,-85,10.132896819561324,124.83836565872461,70.38474113121629,4.900000095367432,BT
46:e7:e1:5a:c3:c7,,Uncategorized;10,2025-12-31 13:55:27,7936,-89,10.132896819561324,124.83836565872461,70.38474113121629,4.900000095367432,BT
ce:88:4b:b7:11:d4,YSCCU_00000021040610,Uncategorized;10,2025-12-31 13:55:27,7936,-94,10.132896819561324,124.83836565872461,70.38474113121629,4.900000095367432,BT
8c:ce:fd:7d:a6:4e,Xiaomi Band 8 Active A64E,Uncategorized;10,2025-12-31 13:55:27,7936,-82,10.132896819561324,124.83836565872461,70.38474113121629,4.900000095367432,BT
58:45:f8:94:36:f9,,Uncategorized;10,2025-12-31 13:55:27,7936,-94,10.132896819561324,124.83836565872461,70.38474113121629,4.900000095367432,BT
6f:82:35:70:0f:90,,Uncategorized;10,2025-12-31 13:55:27,7936,-92,10.132896819561324,124.83836565872461,70.38474113121629,4.900000095367432,BT
45:27:f4:40:65:f2,Galaxy Watch6 (QKQB),Watch;10,2025-12-31 13:55:27,1796,-93,10.132896819561324,124.83836565872461,70.38474113121629,4.900000095367432,BT
ea:45:5a:70:85:11,,Misc,2025-12-31 13:55:32,0,-86,10.13289681956132,124.83836565872497,70.38474113121629,4.900000095367432,BLE
e6:02:f3:1c:84:5e,,Misc,2025-12-31 13:55:32,0,-94,10.13289681956132,124.83836565872497,70.38474113121629,4.900000095367432,BLE
01:59:cf:6c:3f:40,,Misc,2025-12-31 13:55:32,0,-95,10.13289681956132,124.83836565872497,70.38474113121629,4.900000095367432,BLE
f1:f2:ca:17:d2:11,,Misc,2025-12-31 13:55:32,0,-82,10.13289681956132,124.83836565872497,70.38474113121629,4.900000095367432,BLE
6f:63:bc:ea:ff:06,,Uncategorized;10,2025-12-31 13:55:35,7936,-86,10.13289681956132,124.83836565872498,70.38474113121629,4.900000095367432,BT
5f:15:33:20:ea:f2,,Uncategorized;10,2025-12-31 13:55:35,7936,-76,10.13289681956132,124.83836565872498,70.38474113121629,4.900000095367432,BT
63:88:bf:31:51:e4,,Uncategorized;10,2025-12-31 13:55:35,7936,-72,10.13289681956132,124.83836565872498,70.38474113121629,4.900000095367432,BT
42:f0:5e:41:cc:91,,Uncategorized;10,2025-12-31 13:55:35,7936,-96,10.13289681956132,124.83836565872498,70.38474113121629,4.900000095367432,BT
5f:1d:d4:22:51:7a,,Uncategorized;10,2025-12-31 13:55:36,7936,-94,10.13289681956132,124.83836565872498,70.38474113121629,4.900000095367432,BT
54:af:1c:94:ae:e9,,Uncategorized;10,2025-12-31 13:55:52,7936,-97,10.13289305924021,124.83837360604595,70.14582366961986,4.900000095367432,BT
02:98:72:40:6c:fd,,Uncategorized;10,2025-12-31 13:55:53,7936,-78,10.132893056962322,124.83837368562182,70.14582366961986,4.900000095367432,BT
46:e7:e1:5a:c3:c7,,Uncategorized;10,2025-12-31 13:55:54,7936,-84,10.13289305571711,124.83837372912207,70.14582366961986,4.900000095367432,BT
42:f0:5e:41:cc:91,,Uncategorized;10,2025-12-31 13:55:54,7936,-90,10.13289305571711,124.83837372912207,70.14582366961986,4.900000095367432,BT
fb:f4:e0:24:a0:92,,Misc,2025-12-31 13:55:57,0,-89,10.13289305445949,124.83837377305584,70.14582366961986,4.900000095367432,BLE
04:be:b6:17:9b:cc,,Misc,2025-12-31 13:55:57,0,-88,10.13289305445949,124.83837377305584,70.14582366961986,4.900000095367432,BLE
1c:50:1e:21:5c:e3,DMH-A345BT,Handsfree;10,2025-12-31 13:55:57,1032,-92,10.13289305445949,124.83837377305584,70.14582366961986,4.900000095367432,BT
44:7e:a9:b9:e2:fa,,Uncategorized;10,2025-12-31 13:56:00,7936,-88,10.132893054253524,124.83837378025106,70.14582366961986,4.900000095367432,BT
5f:1d:d4:22:51:7a,,Uncategorized;10,2025-12-31 13:56:00,7936,-78,10.132893054253524,124.83837378025106,70.14582366961986,4.900000095367432,BT
43:f1:3d:3a:6e:67,,Uncategorized;10,2025-12-31 13:56:00,7936,-88,10.132893054253524,124.83837378025106,70.14582366961986,4.900000095367432,BT
1e:73:51:11:cc:d3,,Uncategorized;10,2025-12-31 13:56:00,7936,-94,10.132893054253524,124.83837378025106,70.14582366961986,4.900000095367432,BT
42:f0:5e:41:cc:91,,Uncategorized;10,2025-12-31 13:56:00,7936,-83,10.132893054253524,124.83837378025106,70.14582366961986,4.900000095367432,BT
63:71:94:a0:23:71,,Uncategorized;10,2025-12-31 13:56:01,7936,-93,10.132893054235254,124.83837378088928,70.14582366961986,4.900000095367432,BT
4d:30:32:26:5d:c4,,Uncategorized;10,2025-12-31 13:56:01,7936,-94,10.132893054235254,124.83837378088928,70.14582366961986,4.900000095367432,BT
41:b1:a9:fa:e6:cc,,Uncategorized;10,2025-12-31 13:56:02,7936,-91,10.132893054225258,124.83837378123849,70.14582366961986,4.900000095367432,BT
fd:ba:d1:ee:26:20,,Misc,2025-12-31 13:56:02,0,-95,10.132893054225258,124.83837378123849,70.14582366961986,4.900000095367432,BLE
52:4c:b4:f3:9b:a7,,Misc,2025-12-31 13:56:02,7936,-97,10.132893054225258,124.83837378123849,70.14582366961986,4.900000095367432,BLE
4c:ae:cc:3b:d9:cf,,Misc,2025-12-31 13:56:02,7936,-94,10.132893054225258,124.83837378123849,70.14582366961986,4.900000095367432,BLE
d6:20:bf:cf:c0:c2,,Misc,2025-12-31 13:56:02,0,-95,10.132893054225258,124.83837378123849,70.14582366961986,4.900000095367432,BLE
04:be:b6:17:9b:cc,,Misc,2025-12-31 13:56:02,0,-78,10.132893054225258,124.83837378123849,70.14582366961986,4.900000095367432,BLE
74:df:bc:e2:35:a6,,Misc,2025-12-31 13:56:02,0,-96,10.132893054225258,124.83837378123849,70.14582366961986,4.900000095367432,BLE
46:e7:e1:5a:c3:c7,,Uncategorized;10,2025-12-31 13:56:12,7936,-77,10.132893040589682,124.8383703590465,69.9189119655639,4.900000095367432,BT
7a:c2:4a:d6:26:c7,,Misc,2025-12-31 13:56:12,7936,-69,10.132893040589682,124.8383703590465,69.9189119655639,4.900000095367432,BLE
65:37:c5:0e:4e:14,,Uncategorized;10,2025-12-31 13:56:13,7936,-86,10.132893040541665,124.83837034699008,69.9189119655639,4.900000095367432,BT
54:af:1c:94:ae:e9,,Uncategorized;10,2025-12-31 13:56:13,7936,-85,10.132893040541665,124.83837034699008,69.9189119655639,4.900000095367432,BT
4c:bc:3e:24:0f:2b,,Uncategorized;10,2025-12-31 13:56:13,7936,-81,10.132893040541665,124.83837034699008,69.9189119655639,4.900000095367432,BT
52:4d:53:8f:e7:21,,Uncategorized;10,2025-12-31 13:56:14,7936,-89,10.132892505704053,124.83837061853309,69.7180263036862,8.525424003601074,BT
1e:73:51:11:cc:d3,,Uncategorized;10,2025-12-31 13:56:14,7936,-84,10.132892505704053,124.83837061853309,69.7180263036862,8.525424003601074,BT
01:bd:5e:f3:07:9f,,Misc,2025-12-31 13:56:17,7936,-92,10.13289082831147,124.838371470164,69.7180263036862,4.900000095367432,BLE
02:98:72:40:6c:fd,,Uncategorized;10,2025-12-31 13:56:20,7936,-70,10.132888142210506,124.83837284093156,69.68209522683173,4.900000095367432,BT
5c:b4:4a:e9:72:54,,Uncategorized;10,2025-12-31 13:56:20,7936,-95,10.132888142210506,124.83837284093156,69.68209522683173,4.900000095367432,BT
4c:bc:3e:24:0f:2b,,Uncategorized;10,2025-12-31 13:56:20,7936,-75,10.132888142210506,124.83837284093156,69.68209522683173,4.900000095367432,BT
79:25:a0:cf:9c:f2,,Uncategorized;10,2025-12-31 13:56:21,7936,-100,10.132887824746371,124.83837300293943,69.68209522683173,4.900000095367432,BT
24:96:5e:49:c0:de,,Uncategorized;10,2025-12-31 13:56:32,7936,-97,10.132885936237727,124.8383720555667,69.82647783309221,4.900000095367432,BT
58:26:eb:87:82:17,,Uncategorized;10,2025-12-31 13:56:33,7936,-78,10.132884747432271,124.83837240410357,69.82647783309221,4.900000095367432,BT
7b:ae:1f:6f:2a:6c,,Uncategorized;10,2025-12-31 13:56:33,7936,-91,10.132884747432271,124.83837240410357,69.82647783309221,4.900000095367432,BT
46:28:0a:f3:b5:47,,Uncategorized;10,2025-12-31 13:56:33,7936,-91,10.132884747432271,124.83837240410357,69.82647783309221,4.900000095367432,BT
71:5e:4c:14:6b:ba,,Uncategorized;10,2025-12-31 13:56:33,7936,-96,10.132884747432271,124.83837240410357,69.82647783309221,4.900000095367432,BT
79:25:a0:cf:9c:f2,,Uncategorized;10,2025-12-31 13:56:33,7936,-94,10.132884747432271,124.83837240410357,69.82647783309221,4.900000095367432,BT
41:42:49:31:90:51,H9Max,Uncategorized;10,2025-12-31 13:56:33,7936,-76,10.132884747432271,124.83837240410357,69.82647783309221,4.900000095367432,BT
13:03:06:21:07:3b,HAYLOU Solar Plus,Uncategorized;10,2025-12-31 13:56:37,7936,-81,10.132883439885907,124.83837278745318,69.82647783309221,4.900000095367432,BT
60:bb:02:c3:ba:d8,,Uncategorized;10,2025-12-31 13:56:39,7936,-89,10.132883349708246,124.8383728138917,69.82647783309221,4.900000095367432,BT
1e:73:51:11:cc:d3,,Uncategorized;10,2025-12-31 13:56:39,7936,-74,10.132883349708246,124.8383728138917,69.82647783309221,4.900000095367432,BT
63:71:94:a0:23:71,,Uncategorized;10,2025-12-31 13:56:39,7936,-80,10.132883349708246,124.8383728138917,69.82647783309221,4.900000095367432,BT
79:25:a0:cf:9c:f2,,Uncategorized;10,2025-12-31 13:56:39,7936,-87,10.132883349708246,124.8383728138917,69.82647783309221,4.900000095367432,BT
1f:6d:34:06:81:d5,,Uncategorized;10,2025-12-31 13:56:42,7936,-91,10.132883320286389,124.83837282251767,69.82647783309221,4.900000095367432,BT
df:eb:dc:bf:83:ac,,Misc,2025-12-31 13:56:47,0,-97,10.132890671539398,124.83838181251944,69.00059931259602,4.900000095367432,BLE
4c:ae:cc:3b:d9:cf,,Misc,2025-12-31 13:56:53,7936,-86,10.132894267878786,124.8383805747244,68.96085777692497,4.900000095367432,BLE
78:b7:f5:c0:bc:9d,,Uncategorized;10,2025-12-31 13:56:53,7936,-64,10.132894267878786,124.8383805747244,68.96085777692497,4.900000095367432,BT
1e:73:51:11:cc:d3,,Uncategorized;10,2025-12-31 13:56:53,7936,-63,10.132894267878786,124.8383805747244,68.96085777692497,4.900000095367432,BT
71:5e:4c:14:6b:ba,,Uncategorized;10,2025-12-31 13:56:53,7936,-89,10.132894267878786,124.8383805747244,68.96085777692497,4.900000095367432,BT
00:15:83:83:ca:6e,Toyota Audio,Uncategorized;10,2025-12-31 13:56:53,7936,-95,10.132894267878786,124.8383805747244,68.96085777692497,4.900000095367432,BT
c1:d7:b9:37:c0:4c,,Misc,2025-12-31 13:56:57,0,-78,10.132894269141643,124.83838090657135,68.96085777692497,4.900000095367432,BLE
63:71:94:a0:23:71,,Uncategorized;10,2025-12-31 13:57:00,7936,-74,10.132893048343401,124.83838280507084,69.1059128055349,4.900000095367432,BT
41:42:ba:fc:3e:55,Watch4pro,Uncategorized;10,2025-12-31 13:57:01,7936,-95,10.132892710556883,124.83838333037265,69.1059128055349,4.900000095367432,BT
7b:ae:1f:6f:2a:6c,,Uncategorized;10,2025-12-31 13:57:01,7936,-64,10.132892710556883,124.83838333037265,69.1059128055349,4.900000095367432,BT
63:dc:34:cc:80:e2,,Uncategorized;10,2025-12-31 13:57:01,7936,-97,10.132892710556883,124.83838333037265,69.1059128055349,4.900000095367432,BT
ec:0c:ad:65:32:50,,Misc,2025-12-31 13:57:02,0,-98,10.132892547816887,124.83838358345444,69.1059128055349,4.900000095367432,BLE
d6:20:bf:cf:c0:c2,,Misc,2025-12-31 13:57:02,0,-71,10.132892547816887,124.83838358345444,69.1059128055349,4.900000095367432,BLE
98:03:8e:5d:b3:89,SJC LIBRARY WIFI,[ESS],2025-12-31 13:57:10,11,-87,10.132893125986982,124.83838468910848,67.41326050367206,4.900000095367432,WIFI
52:fe:27:c7:19:e6,Redmi note,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-12-31 13:57:12,5,-70,10.132892136833343,124.83837883039243,66.07660324126482,4.900000095367432,WIFI
d4:01:c3:a3:c7:a8,BLU_BPI_LSB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2025-12-31 13:57:12,1,-84,10.132892136833343,124.83837883039243,66.07660324126482,4.900000095367432,WIFI
cd:98:bc:8c:96:35,,Misc,2025-12-31 13:57:17,0,-71,10.132888780764464,124.83837088362587,66.04147283732891,4.900000095367432,BLE
50:28:73:ba:3a:67,HUAWEI Band 10-A67,Misc,2025-12-31 13:57:17,7936,-92,10.132888780764464,124.83837088362587,66.04147283732891,4.900000095367432,BLE
6a:82:82:de:9b:ff,,Uncategorized;10,2025-12-31 13:57:23,7936,-60,10.132888538221211,124.83837030931268,66.04147283732891,4.900000095367432,BT
e4:7a:2c:27:20:ee,OsmoAction3-2720ED,Uncategorized;10,2025-12-31 13:57:23,7936,-86,10.132888538221211,124.83837030931268,66.04147283732891,4.900000095367432,BT
63:71:94:a0:23:71,,Uncategorized;10,2025-12-31 13:57:23,7936,-64,10.132888538221211,124.83837030931268,66.04147283732891,4.900000095367432,BT
60:53:45:3d:6a:9f,,Uncategorized;10,2025-12-31 13:57:23,7936,-83,10.132888538221211,124.83837030931268,66.04147283732891,4.900000095367432,BT
01:bd:5e:f3:07:9f,,Misc,2025-12-31 13:57:23,7936,-82,10.132888538221211,124.83837030931268,66.04147283732891,4.900000095367432,BLE
47:f1:24:60:67:91,,Uncategorized;10,2025-12-31 13:57:23,7936,-80,10.132888538221211,124.83837030931268,66.04147283732891,4.900000095367432,BT
6e:27:d7:4e:55:28,,Uncategorized;10,2025-12-31 13:57:23,7936,-96,10.132888538221211,124.83837030931268,66.04147283732891,4.900000095367432,BT
52:4c:b4:f3:9b:a7,,Misc,2025-12-31 13:57:23,7936,-87,10.132888538221211,124.83837030931268,66.04147283732891,4.900000095367432,BLE
75:60:6a:c4:9f:b3,,Uncategorized;10,2025-12-31 13:57:23,7936,-78,10.132888538221211,124.83837030931268,66.04147283732891,4.900000095367432,BT
7c:b4:81:4b:d7:de,,Uncategorized;10,2025-12-31 13:57:30,7936,-92,10.132888779115056,124.83837246088055,65.75228805467486,4.900000095367432,BT
96:59:81:8b:e9:26,Redmi 14C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],2025-12-31 13:57:30,13,-84,10.132888779115056,124.83837246088055,65.75228805467486,4.900000095367432,WIFI
de:14:51:4c:23:aa,Anen,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],2025-12-31 13:57:30,11,-82,10.132888779115056,124.83837246088055,65.75228805467486,4.900000095367432,WIFI
7f:9d:79:70:2f:00,,Uncategorized;10,2025-12-31 13:57:30,7936,-97,10.132888779115056,124.83837246088055,65.75228805467486,4.900000095367432,BT
5a:ca:5c:14:5a:d8,,Uncategorized;10,2025-12-31 13:57:30,7936,-96,10.132888779115056,124.83837246088055,65.75228805467486,4.900000095367432,BT
71:b9:5c:81:9a:d3,,Uncategorized;10,2025-12-31 13:57:30,7936,-81,10.132888779115056,124.83837246088055,65.75228805467486,4.900000095367432,BT
6e:27:d7:4e:55:28,,Uncategorized;10,2025-12-31 13:57:30,7936,-86,10.132888779115056,124.83837246088055,65.75228805467486,4.900000095367432,BT
4b:52:b2:2a:17:89,,Uncategorized;10,2025-12-31 13:57:30,7936,-97,10.132888779115056,124.83837246088055,65.75228805467486,4.900000095367432,BT
5c:b7:81:1f:1d:1c,,Uncategorized;10,2025-12-31 13:57:31,7936,-92,10.132888783097458,124.83837249614768,65.75228805467486,4.900000095367432,BT
1e:73:51:11:cc:d3,,Uncategorized;10,2025-12-31 13:57:31,7936,-53,10.132888783097458,124.83837249614768,65.75228805467486,4.900000095367432,BT
13:03:06:21:07:3b,HAYLOU Solar Plus,Uncategorized;10,2025-12-31 13:57:31,7936,-74,10.132888783097458,124.83837249614768,65.75228805467486,4.900000095367432,BT
5e:39:98:26:aa:5c,,Uncategorized;10,2025-12-31 13:57:32,7936,-92,10.132888958998489,124.8383732648846,65.75592225417495,9.905949592590332,BT
d2:15:4e:56:2e:2f,,Misc,2025-12-31 13:57:32,0,-85,10.132888958998489,124.8383732648846,65.75592225417495,9.905949592590332,BLE
d1:91:75:f1:c4:24,,Misc,2025-12-31 13:57:43,0,-88,10.132896992929979,124.83837717207467,65.9694459438324,12.539207458496094,BLE
5a:17:87:db:4f:db,,Misc,2025-12-31 13:57:43,7936,-92,10.132896992929979,124.83837717207467,65.9694459438324,12.539207458496094,BLE
f8:00:64:76:ce:da,,Misc,2025-12-31 13:57:43,0,-82,10.132896992929979,124.83837717207467,65.9694459438324,12.539207458496094,BLE
e5:6e:22:a2:69:ee,,Misc,2025-12-31 13:57:43,0,-93,10.132896992929979,124.83837717207467,65.9694459438324,12.539207458496094,BLE
5e:f8:55:76:56:26,,Misc,2025-12-31 13:57:43,7936,-97,10.132896992929979,124.83837717207467,65.9694459438324,12.539207458496094,BLE
88:8e:68:a4:f8:77,HUAWEI Band 10-877,Misc,2025-12-31 13:57:43,0,-92,10.132896992929979,124.83837717207467,65.9694459438324,12.539207458496094,BLE
cc:3b:28:5a:e4:5f,,Misc,2025-12-31 13:57:44,0,-92,10.13289739606158,124.83837729822376,65.93889197241515,4.900000095367432,BLE
35:b0:13:02:8d:6c,GOOJODOQ FB033,Misc,2025-12-31 13:57:44,7936,-92,10.13289739606158,124.83837729822376,65.93889197241515,4.900000095367432,BLE
41:83:0e:c2:68:dd,,Misc,2025-12-31 13:57:44,7936,-95,10.13289739606158,124.83837729822376,65.93889197241515,4.900000095367432,BLE
41:42:ba:fc:3e:55,Watch4pro,Uncategorized;10,2025-12-31 13:57:44,7936,-88,10.13289739606158,124.83837729822376,65.93889197241515,4.900000095367432,BT
ca:46:2e:a0:e4:70,,Misc,2025-12-31 13:57:44,0,-88,10.13289739606158,124.83837729822376,65.93889197241515,4.900000095367432,BLE
